;Output;Input_1;Input_2;Input_3;Input_4;Input_5;Input_6
28/03/2020 17:00;108.3117915;7804.618241;2.052456325;6.414525285;102.8674912;11.97619883;51.65021356
28/03/2020 16:00;108.8995667;7726.10094;1.679580703;5.390924853;102.9570597;13.44659706;45.26330534
28/03/2020 15:00;123.3798831;8138.577989;1.57461341;4.553292791;98.45762494;13.03453926;45.28732243
28/03/2020 14:00;113.7680977;7860.634284;1.570383586;7.368798593;94.31696139;11.39652035;56.59710129
28/03/2020 13:00;113.3194609;8168.489459;1.865696254;8.185497272;100.0278841;12.77464495;53.31575801
28/03/2020 12:00;121.7651217;7996.731206;1.954170836;4.455592082;100.3654637;12.4508975;53.04111201
28/03/2020 11:00;107.8869638;7613.975914;2.170818435;6.617516177;99.87732543;13.10953829;50.49195411
28/03/2020 10:00;111.9666078;7918.703924;2.433022197;5.466556152;93.15562866;10.25238785;42.97183825
28/03/2020 09:00;115.6127325;7759.59598;2.409681296;5.127288631;103.0460599;14.75058264;46.44511858
28/03/2020 08:00;115.8786325;7946.729047;2.482178998;6.364956533;97.62067099;10.93744568;51.7681384
28/03/2020 07:00;117.3827051;8032.818581;2.659673326;8.138695266;98.00028022;11.12611312;45.87294147
28/03/2020 06:00;114.0298996;8155.461016;2.808104254;7.504714858;89.36974445;11.21748478;53.37731697
28/03/2020 05:00;107.860063;7695.857009;2.787363402;6.507074867;101.7666901;14.02500101;52.35867111
28/03/2020 04:00;115.2233649;7992.14245;2.852304568;8.111373208;99.68549615;13.83455753;55.19457548
28/03/2020 03:00;106.753287;7642.60904;3.036979983;6.104414945;94.48526927;11.87522794;45.06084263
28/03/2020 02:00;113.2035999;7867.669493;3.163605268;6.659616391;104.2812756;11.9500674;56.48488236
28/03/2020 01:00;113.2318239;7772.926443;3.102202395;10.12921385;100.3353035;15.06669943;53.6089906
28/03/2020 00:00;112.751257;8024.102524;3.19228899;10.65883457;92.91250335;14.64041852;45.70313558
27/03/2020 23:00;110.5034653;7952.308102;3.582757927;7.26142286;97.70870845;11.60434401;50.5124193
27/03/2020 22:00;109.0796376;7778.49271;3.357422304;8.5867469;99.2332473;14.77137494;43.59807393
27/03/2020 21:00;108.33715;7797.577031;3.494227435;11.29714248;99.94580395;15.85487016;50.76958851
27/03/2020 20:00;114.0906944;7690.095916;3.226421745;8.598131376;96.39477605;12.88690481;45.51718615
27/03/2020 19:00;109.4046267;7810.767488;3.218290675;11.43011483;97.15957082;16.59635782;54.0409252
27/03/2020 18:00;123.1249383;8371.99027;3.402300467;10.61266845;95.74976004;12.92828876;42.5172737
27/03/2020 17:00;111.8291977;7907.138459;3.387105968;10.91171835;108.0967819;16.23559647;42.75824614
27/03/2020 16:00;112.1977002;8101.21839;3.598106586;11.14116814;97.34101493;10.50998772;51.65566273
27/03/2020 15:00;116.9880655;7895.834744;3.33742173;9.318446302;86.60392044;11.46376315;42.67334957
27/03/2020 14:00;114.45636;7819.481344;3.421592912;8.605911166;106.6296569;12.777396;48.08273713
27/03/2020 13:00;110.6723211;7921.93853;3.453465454;8.095537483;100.0784034;10.99457912;59.76279816
27/03/2020 12:00;121.6626399;7942.052872;3.289894864;9.210779573;93.06668845;14.50330674;52.34155768
27/03/2020 11:00;118.0319432;8206.484599;3.288246809;8.09785322;89.83525254;11.4439409;47.63493683
27/03/2020 10:00;117.826806;8381.562746;3.313847971;7.420163329;101.7463195;13.32169186;56.23705701
27/03/2020 09:00;110.0343707;7807.883016;3.127308718;7.407126133;100.6180656;14.03121216;54.77046556
27/03/2020 08:00;118.121771;7914.267276;2.920315545;10.2780019;99.00875271;13.34628358;47.79749889
27/03/2020 07:00;114.1030353;7699.724094;3.228841912;11.22520334;97.32464726;16.37841111;57.8879103
27/03/2020 06:00;113.0771729;8033.617288;3.197634867;10.88771459;96.29813456;11.59085944;46.59595339
27/03/2020 05:00;118.1223672;8209.487108;3.140475639;7.538940478;106.255405;12.2941325;50.62364731
27/03/2020 04:00;115.846711;8007.73711;3.124823589;6.762859483;97.68304853;13.33592413;51.19759664
27/03/2020 03:00;115.676279;7936.930247;3.161684835;9.991120189;98.46811783;14.63171486;53.02415946
27/03/2020 02:00;117.6136301;8135.399741;3.489252748;11.46017206;99.79078086;12.56001272;49.45886536
27/03/2020 01:00;117.3695866;8236.203181;3.553027093;11.13443222;99.97788967;11.21887086;52.68254441
27/03/2020 00:00;113.6152877;8157.468818;3.33653945;6.879221183;92.91977764;14.42214695;61.72514984
26/03/2020 23:00;114.0826027;8163.418609;3.399547555;11.68152549;101.3945791;11.74660671;48.87236863
26/03/2020 22:00;110.2707518;8083.251865;3.277579339;7.220075766;106.4499333;12.22573872;57.19911818
26/03/2020 21:00;106.5055944;7754.659045;3.81592591;8.971354076;98.08946661;11.86166215;56.38972895
26/03/2020 20:00;110.2907578;7908.074528;3.646707744;7.729814503;98.66388648;11.20026721;54.03775237
26/03/2020 19:00;112.9884149;8060.436233;3.93741334;10.93572427;98.14147655;16.81263485;47.1346332
26/03/2020 18:00;116.043955;8199.896455;3.628255116;9.524904967;104.9636419;14.50298118;51.45732276
26/03/2020 17:00;114.0188437;8107.959143;3.435310154;10.43547852;100.4965729;15.24435101;54.90034885
26/03/2020 16:00;114.6204628;8025.108639;3.39503893;8.249957789;98.46486238;11.46401824;52.34338718
26/03/2020 15:00;111.0672907;7995.898949;3.629961741;7.997496049;109.3949136;16.07270178;44.50257648
26/03/2020 14:00;108.0737521;7702.403655;3.848354222;9.274214801;98.62332224;10.96892993;45.21625253
26/03/2020 13:00;112.6436441;8129.217381;3.756716627;11.53205064;106.0871831;12.98589894;48.25533192
26/03/2020 12:00;113.3511958;7798.582938;3.465319688;11.77985836;97.1686537;13.74467621;52.29015442
26/03/2020 11:00;117.194234;8127.044359;3.331312884;9.825957406;97.99112257;9.563598438;51.50860218
26/03/2020 10:00;105.9033425;7781.124666;3.445272207;7.815482118;104.0982206;12.18979767;42.98140044
26/03/2020 09:00;111.3139587;8248.38324;3.264996121;8.251613202;101.0984171;13.61478816;51.0795082
26/03/2020 08:00;110.7300749;7844.815153;3.301432162;10.82654331;109.583782;17.13639284;47.71187494
26/03/2020 07:00;109.824035;8066.629871;3.799539166;11.43382735;99.16614129;13.98414395;37.22030241
26/03/2020 06:00;109.4889899;7990.075613;3.845563791;10.51816993;102.1462839;10.70042319;48.92474415
26/03/2020 05:00;108.8535964;7694.02461;3.699078407;9.258087709;95.53830979;12.88546355;53.15445628
26/03/2020 04:00;111.1702985;7738.016931;3.710342763;9.642606997;97.21773602;14.83700414;45.90460715
26/03/2020 03:00;102.7312188;7652.686578;3.731447398;8.220819579;98.40064613;13.09198069;46.31512018
26/03/2020 02:00;112.1833145;7665.731613;3.531739874;10.15199157;99.48823914;15.06552852;46.88906113
26/03/2020 01:00;111.4306436;7950.260632;3.446351603;7.764437578;102.5376527;13.67575622;54.1817108
26/03/2020 00:00;101.5666696;7986.199933;3.361125206;11.07919585;97.99371864;13.34767054;41.75300227
25/03/2020 23:00;113.8338154;8182.401279;3.346104459;7.191579089;103.3568584;13.69921741;55.14584091
25/03/2020 22:00;115.6857371;7820.699739;3.155200713;6.404145521;99.46447127;9.998864394;49.99495155
25/03/2020 21:00;116.75718;8100.06824;3.303067275;8.90693216;94.16686216;12.64863258;53.66982779
25/03/2020 20:00;114.6402391;7919.831673;3.132855616;7.588407854;100.0107141;11.6241455;57.25666595
25/03/2020 19:00;119.936477;8147.824729;3.328325915;8.491912096;96.91824437;9.494191035;48.04433198
25/03/2020 18:00;104.3274529;7510.271716;3.47632041;11.57700931;104.1939279;13.6334339;51.5943374
25/03/2020 17:00;108.007091;7827.869354;3.539474133;7.418078234;96.15176405;13.19239667;47.00040682
25/03/2020 16:00;121.7289674;8336.694699;3.275031607;11.34050017;95.88242;14.40785391;48.58288978
25/03/2020 15:00;109.7490029;7872.183592;3.192694221;6.409055918;101.85534;12.00279622;42.25856624
25/03/2020 14:00;110.5835587;7868.078676;3.219414064;9.054017544;104.0601213;17.42107229;50.2409357
25/03/2020 13:00;111.06894;7677.161139;2.753439166;6.824789112;93.77305634;12.33120005;51.74657273
25/03/2020 12:00;115.8110041;7950.683533;2.880376019;8.677337047;89.40231205;10.02270123;43.45262797
25/03/2020 11:00;115.8643674;7859.811342;2.676834192;7.472527406;102.4029083;14.77994254;45.89367704
25/03/2020 10:00;113.3251792;7871.947032;2.528590134;5.697282155;99.27141068;13.21855076;51.47891563
25/03/2020 09:00;124.2318504;8034.075317;2.202728916;6.512792101;92.38895302;13.30291711;54.55352968
25/03/2020 08:00;111.5914313;7812.152859;2.219776525;7.335845477;97.45406849;13.71955665;53.68862585
25/03/2020 07:00;122.6014242;8214.966597;2.317477222;8.626862685;105.8864728;15.50241655;51.77712287
25/03/2020 06:00;112.0077915;8005.961528;2.479983483;6.138178977;93.84356666;14.5809098;55.09821923
25/03/2020 05:00;115.7306561;7981.17781;2.469328726;7.237862155;103.774559;14.83531464;53.95777962
25/03/2020 04:00;113.1599685;8300.173306;2.304999758;7.425162496;98.36251723;13.73722502;58.14877802
25/03/2020 03:00;115.0685528;8090.05742;2.520724059;5.81772883;101.4035379;13.50891313;54.66176322
25/03/2020 02:00;112.8223124;7908.571695;2.67789866;7.685850069;95.28849942;13.60747434;50.10955137
25/03/2020 01:00;111.7547542;7773.515616;2.577857247;5.490856292;98.03305338;12.42840436;52.27807412
25/03/2020 00:00;121.4075273;8060.969524;2.494974761;9.968752052;96.08422035;9.453899973;44.1001625
24/03/2020 23:00;122.9599581;8108.971449;2.414920008;9.24839746;99.89167272;9.251855089;43.0273674
24/03/2020 22:00;116.9853655;8360.26954;2.406855168;4.96066069;102.2337358;11.7978676;43.42804331
24/03/2020 21:00;122.3801379;8178.434002;2.334991859;9.194891752;99.53828126;18.4464534;54.63414262
24/03/2020 20:00;111.123399;7891.500885;2.342508879;4.994839132;98.02916938;14.90774943;50.42649451
24/03/2020 19:00;116.0528686;7945.930696;2.93529761;6.558398214;99.68445914;12.89333823;54.5906818
24/03/2020 18:00;111.3373406;8135.437887;2.947055304;8.403811582;107.0878034;12.13569534;48.11520015
24/03/2020 17:00;107.184722;7657.979759;3.019388984;6.903140809;100.8938333;14.47759809;52.79932683
24/03/2020 16:00;114.6432503;7943.224202;2.916137853;10.13262328;97.04678975;11.60550308;49.03998185
24/03/2020 15:00;117.6920726;8060.24627;2.726945971;8.419665335;104.796935;13.94241555;46.22667562
24/03/2020 14:00;119.7684179;8381.296671;2.885359731;6.025680078;102.7547548;11.07885369;42.9763362
24/03/2020 13:00;111.8020315;7808.524177;2.757392039;7.879070454;103.1795537;9.980076646;38.29283241
24/03/2020 12:00;117.5097717;7960.553826;2.479906705;8.420763986;103.3247168;12.02447425;53.46898536
24/03/2020 11:00;115.3628467;8002.96475;2.309547506;5.837115129;99.18329272;11.64905234;48.4660177
24/03/2020 10:00;113.0964538;7873.617584;2.421485371;7.806651491;100.8364374;13.00790456;43.87388834
24/03/2020 09:00;113.1965805;7902.749515;2.385995643;4.813566196;95.03165709;14.96898606;55.072564
24/03/2020 08:00;118.3980458;8143.438601;2.183045626;7.104280021;100.3205166;12.75019357;60.41956222
24/03/2020 07:00;109.9696155;7709.365592;2.214923052;6.672359302;95.34326878;13.57063816;47.5352436
24/03/2020 06:00;117.8382337;8077.161843;2.163427219;5.158465742;98.52700611;10.90979707;45.0537369
24/03/2020 05:00;117.2605606;8302.810015;2.625919291;8.788630229;105.9256956;12.50561515;52.15680434
24/03/2020 04:00;110.8541411;7693.988132;2.508758427;9.565178364;91.79970739;14.28519068;57.40520827
24/03/2020 03:00;114.2314913;8038.630956;2.64558729;9.572184213;99.247588;14.07953791;60.88651415
24/03/2020 02:00;111.9354046;7694.822729;2.884958299;9.839837333;96.81723306;8.26157428;46.51929439
24/03/2020 01:00;112.4907473;8033.193642;3.120458611;10.12907568;96.50600261;12.0567725;50.52167713
24/03/2020 00:00;117.9143606;8124.622851;3.058854395;8.64151061;96.35726308;10.96995711;48.7456734
23/03/2020 23:00;114.1345277;8101.835431;2.887407132;9.181965006;103.1491664;15.10586806;53.82532759
23/03/2020 22:00;116.4180061;7909.563462;3.365476276;11.66411542;98.88739162;10.3323371;47.36637573
23/03/2020 21:00;117.7623257;8413.923835;3.381753692;11.02278261;96.20908967;12.56076552;52.68821521
23/03/2020 20:00;117.7555889;8050.64715;3.139925369;6.778095881;102.5923161;12.5236866;54.1368035
23/03/2020 19:00;116.7761636;8214.579758;3.252195231;10.32742127;101.1409439;16.33026655;57.41679796
23/03/2020 18:00;120.204874;8268.592394;3.381390148;8.547751961;98.10692953;13.24025874;45.62657782
23/03/2020 17:00;121.3836414;8292.547585;3.565766002;8.154324901;100.2726154;13.47402413;40.57937394
23/03/2020 16:00;115.3218184;7893.501592;3.587917872;8.803846848;95.59478053;11.14928692;43.84648578
23/03/2020 15:00;115.7320824;8130.381831;3.749768622;9.504441136;98.64352378;14.24493756;50.82206648
23/03/2020 14:00;117.4333595;7904.494706;3.427365344;10.91224652;100.5797484;11.02357055;43.614362
23/03/2020 13:00;112.9576447;7909.260076;3.551737136;11.04077993;94.40855009;11.55375784;50.97983624
23/03/2020 12:00;110.5692308;7867.923254;3.736372067;10.91149535;97.81376806;14.55361857;54.81161219
23/03/2020 11:00;120.495226;8379.342947;3.381185242;8.190013742;102.0181066;8.056095116;42.5463703
23/03/2020 10:00;111.9617082;7930.553777;3.323910221;7.394183502;101.7566813;14.18068701;52.21198656
23/03/2020 09:00;110.6035448;7718.45216;3.441542614;10.12866616;103.8837869;10.21001895;43.69625478
23/03/2020 08:00;112.0137129;8160.068123;3.484580043;11.46159607;94.55496347;10.74992461;47.85371013
23/03/2020 07:00;108.641181;8024.665478;3.683053407;8.371484782;104.641895;9.842964956;41.55448297
23/03/2020 06:00;108.4996365;7712.997952;3.66012364;9.506622835;105.6926345;11.41649904;41.46448001
23/03/2020 05:00;106.8957329;7566.239875;4.098546732;8.898396381;96.46410947;14.48055442;44.44030751
23/03/2020 04:00;102.4019584;7831.321398;4.205849533;10.86476309;89.26768774;8.372560299;45.53152292
23/03/2020 03:00;109.8569067;8190.628021;3.83610673;11.79315819;99.72970198;12.65193732;44.0549455
23/03/2020 02:00;114.5506944;8190.400921;3.96954861;9.12498434;106.6363819;13.34202822;41.54599241
23/03/2020 01:00;117.1895734;8193.185611;4.067068363;8.752134698;92.91845709;12.9418412;42.59357582
23/03/2020 00:00;115.7778393;8109.233951;3.997260801;12.18889698;92.8252041;13.46545583;47.05116434
22/03/2020 23:00;116.3045029;8321.937122;3.853990817;7.743480718;94.94627113;12.04086243;56.32990955
22/03/2020 22:00;113.227933;8105.999646;3.988494901;8.474625489;99.36505846;12.51743296;46.66958423
22/03/2020 21:00;121.7896983;8355.23615;3.886517889;9.880567538;93.75936913;10.89838327;51.48475505
22/03/2020 20:00;111.706357;7961.041803;3.79954785;9.034734131;94.13988534;13.30887432;51.72420913
22/03/2020 19:00;102.6451806;7582.587698;4.127452797;13.09745543;95.17400165;18.18391138;53.99389428
22/03/2020 18:00;116.6590187;7918.527055;4.036246839;11.7288938;98.59856718;14.55138002;57.09156834
22/03/2020 17:00;111.5576492;7885.323211;4.124117736;12.67458327;110.7346748;13.37348974;47.4112591
22/03/2020 16:00;108.985992;8030.435851;4.299818431;12.81357093;93.81380058;12.59908412;49.37923397
22/03/2020 15:00;110.8232816;7865.853362;4.115887446;9.283597163;93.90834355;12.90561321;41.62320695
22/03/2020 14:00;115.7070876;8284.855874;4.242247858;12.16144163;96.76771209;11.64958153;56.85090643
22/03/2020 13:00;111.176059;7919.959522;4.17328442;9.141089419;100.7094782;16.2313924;52.93361411
22/03/2020 12:00;115.1939958;8075.410748;3.938856243;11.31305689;93.62123731;11.38374132;49.02247903
22/03/2020 11:00;111.4007129;8257.88066;4.024238824;10.53615059;103.5705791;11.84865829;57.23693071
22/03/2020 10:00;114.5949886;7831.670027;3.797291684;9.36311;99.08627867;11.18207052;48.42580111
22/03/2020 09:00;120.2576648;8554.959289;3.820236692;11.11115645;100.7304317;12.33635528;48.65160099
22/03/2020 08:00;119.0371426;8382.963021;3.621194366;7.286479113;91.93519037;14.12654867;49.22100248
22/03/2020 07:00;115.9764419;8276.011013;3.795396686;9.552764393;98.26482595;13.02186622;38.64407092
22/03/2020 06:00;117.1679509;8153.404286;3.955204822;10.15441477;98.47705765;13.0608442;61.91759032
22/03/2020 05:00;110.7107348;7972.502251;4.02915154;8.864440643;107.5642933;13.3221194;48.24342884
22/03/2020 04:00;115.9391082;8130.064924;3.97415304;12.85493621;91.39130645;11.73144945;47.60649554
22/03/2020 03:00;113.488004;7614.245672;4.110265463;10.35938421;91.43675927;12.27581101;53.16105577
22/03/2020 02:00;114.5227274;7992.643629;3.860844337;12.46119046;103.8740998;13.75920916;60.68576064
22/03/2020 01:00;115.6458352;7956.128855;3.822488069;10.74985527;96.77087818;16.52167854;50.55832717
22/03/2020 00:00;103.3225131;7559.573838;3.948974334;10.17547719;86.97668958;13.20600377;49.85498661
21/03/2020 23:00;113.403468;7888.593276;3.634382874;7.511800309;102.0878571;14.0600839;55.2745919
21/03/2020 22:00;114.5195357;8076.571567;3.606421459;10.20220989;91.87803433;12.76960399;51.04718588
21/03/2020 21:00;108.6303003;7833.8311;3.667588596;11.71380677;108.9780816;12.22178724;60.59761707
21/03/2020 20:00;110.4722216;7855.470465;3.534885192;7.908264326;96.59671874;8.497332321;45.60654667
21/03/2020 19:00;113.1707137;7649.284331;3.730780548;12.3068306;99.0685586;14.26300529;49.72874963
21/03/2020 18:00;113.9669199;8094.257691;3.705763818;11.12114277;105.6661494;13.99792858;51.44801042
21/03/2020 17:00;112.7090717;7963.81827;3.965415029;9.410624765;106.371033;13.35931521;54.85298181
21/03/2020 16:00;108.7373586;7900.33078;4.183992368;11.55461709;96.7207777;8.382669342;51.49939393
21/03/2020 15:00;109.9188093;7911.008002;3.997678965;9.227258172;98.3834167;11.92831183;58.59104399
21/03/2020 14:00;120.6688907;8369.62865;4.048044969;10.34943518;103.7238851;14.25108483;52.5693723
21/03/2020 13:00;105.227374;7665.637234;3.980139197;9.085861625;104.7217239;15.86409955;47.32056328
21/03/2020 12:00;106.297101;7965.061808;3.748031438;8.952415731;100.1813817;11.07682823;53.56174344
21/03/2020 11:00;106.4201542;7851.182629;3.575069498;11.65923057;112.7796981;12.60016474;50.75437154
21/03/2020 10:00;116.7707893;8113.443127;3.170955414;7.195637854;95.42291511;14.34731793;43.54458339
21/03/2020 09:00;109.8354212;7869.950484;3.292210828;10.26523722;91.06570662;12.94635465;54.64477856
21/03/2020 08:00;113.6174869;7938.511818;3.495500218;8.224891889;103.2283974;12.75154543;58.47882486
21/03/2020 07:00;112.6355585;7967.562599;3.256439604;9.098721156;102.2949611;12.29110124;52.60856393
21/03/2020 06:00;116.4176336;8100.88588;2.951410186;7.833410421;93.57897944;15.02688679;42.23330702
21/03/2020 05:00;113.2749017;7867.859635;2.644729358;9.038490277;100.8370209;14.24745087;51.20121388
21/03/2020 04:00;117.2917785;7863.293353;2.515352165;9.365119696;95.70523635;13.45203088;51.12455467
21/03/2020 03:00;112.5054572;7993.986092;3.148277664;6.877456492;101.9109606;15.40393787;49.55888278
21/03/2020 02:00;113.9347249;7925.104893;2.98530529;10.60033837;97.56999822;12.61637606;43.57971026
21/03/2020 01:00;111.0176114;7753.553982;3.282952834;11.22756214;102.8494005;14.62985497;43.69729221
21/03/2020 00:00;118.4445526;8400.199279;3.569238673;9.541983534;104.2939023;14.79831048;44.87521129
20/03/2020 23:00;114.9869935;8096.423026;3.628192545;11.36610305;101.2032974;13.26307592;54.10745405
20/03/2020 22:00;112.6860278;8043.888719;3.467193268;8.206971882;105.1281317;11.63232199;45.2592066
20/03/2020 21:00;113.8143088;8197.919348;3.383644779;10.97312771;97.20036759;12.79990163;55.90803596
20/03/2020 20:00;109.9386698;7730.692409;3.449696198;8.731384724;93.47334397;14.90042286;41.40508306
20/03/2020 19:00;108.0566184;7774.861062;3.680616607;12.02492416;95.13454398;13.63474657;45.34530486
20/03/2020 18:00;114.8815491;8247.716696;3.429172444;11.58421876;103.9966637;12.00371307;48.66332793
20/03/2020 17:00;120.7540592;8313.252629;3.311466738;8.33535553;98.4692011;10.6330935;59.58140583
20/03/2020 16:00;113.7661783;8079.686592;3.350083495;6.900977155;98.43014305;13.41833625;52.87640015
20/03/2020 15:00;110.374281;7885.743368;3.22796603;10.20730888;99.90539094;11.92214368;48.15561916
20/03/2020 14:00;113.441278;8037.642217;2.859823586;7.740332854;99.99752623;14.93123384;46.61135216
20/03/2020 13:00;117.4768009;8257.689106;3.116969294;8.909812801;103.7241515;15.32908329;47.90014751
20/03/2020 12:00;109.5694541;7716.270873;3.063471283;8.531082619;101.2801087;9.774086703;45.81264168
20/03/2020 11:00;114.4617602;8058.532844;3.013573413;11.02548422;99.90844631;14.72148691;58.75001002
20/03/2020 10:00;120.7406102;8327.100172;2.791831083;8.244889971;107.4170107;11.25493206;51.82411008
20/03/2020 09:00;112.4716574;7930.793663;2.748825426;8.942817582;101.5398999;17.39981585;46.37629683
20/03/2020 08:00;122.6958304;8246.995187;3.033361063;6.417147906;93.00187487;13.64421741;48.74617036
20/03/2020 07:00;114.0795904;8211.293765;3.092351617;10.03313737;103.5633285;14.58883875;62.66340901
20/03/2020 06:00;115.1910668;8025.114577;3.174928439;10.73836757;102.7264677;13.33433706;53.21473749
20/03/2020 05:00;115.9566855;7844.929837;3.124348695;6.55244132;97.50017749;12.45132792;51.76793249
20/03/2020 04:00;106.2262778;7775.869221;3.600260804;10.06009786;101.6441324;12.28807266;45.46665074
20/03/2020 03:00;114.9736795;8245.873112;3.976309101;10.61273747;102.227884;13.9589286;52.62090729
20/03/2020 02:00;108.7470404;7783.434568;3.847826609;10.92150376;97.20631563;11.88915622;51.05537127
20/03/2020 01:00;109.4334922;7900.532428;3.897985441;8.910085221;101.0091894;15.61273833;52.39527615
20/03/2020 00:00;108.3906919;7869.617917;3.768379714;10.49207776;109.4945834;11.38208453;57.48246838
19/03/2020 23:00;117.014112;8193.093342;3.591948547;11.95133035;97.0471723;9.787717298;54.99482396
19/03/2020 22:00;117.7112248;7926.914888;4.067577344;12.28930312;92.72970522;6.015037181;53.80359432
19/03/2020 21:00;113.2741357;8115.427459;3.979864132;11.56171019;109.1105574;18.76895436;44.75939489
19/03/2020 20:00;113.1246763;8023.122783;3.920160133;11.74320908;105.6764855;14.36742996;47.26168518
19/03/2020 19:00;105.4690976;7999.198445;3.784910851;12.17750686;101.7451279;14.01293654;40.30822169
19/03/2020 18:00;107.1312973;7890.684969;3.75715209;10.18698485;92.9828553;10.87287895;50.39547081
19/03/2020 17:00;112.3597955;8179.743636;3.689071513;8.626809347;101.469576;15.12194052;40.3987251
19/03/2020 16:00;119.5456484;8267.119709;3.366037967;9.671528215;103.4341529;12.99709417;47.83130638
19/03/2020 15:00;118.0432153;7789.806791;3.723905499;11.24879611;98.8866021;10.49030311;45.65501029
19/03/2020 14:00;116.0225657;8090.945237;3.835499045;11.29563255;95.70218756;13.1441903;52.57536686
19/03/2020 13:00;109.5065601;8036.578974;3.722269147;10.44739325;93.9862261;10.89196902;50.9207739
19/03/2020 12:00;122.5704366;8125.736259;3.40179034;8.333178046;93.46467407;14.57110535;47.61192014
19/03/2020 11:00;104.760976;7812.87207;3.649136351;11.74804458;97.5601119;13.31736576;46.19270973
19/03/2020 10:00;111.7010217;8177.25654;3.545444896;8.674821924;88.60014403;7.704136497;51.44428126
19/03/2020 09:00;112.4054292;8080.130017;3.615316709;11.82860186;104.3577031;18.04903444;51.35273479
19/03/2020 08:00;118.3249635;8098.308324;3.493359335;8.556844747;96.61724232;10.33135826;55.42499605
19/03/2020 07:00;109.5686816;7766.242069;3.732259164;9.564090483;99.49925675;15.05535282;44.79825636
19/03/2020 06:00;117.6474912;8199.070634;3.748708268;10.94049702;96.44066376;11.89153925;50.74055253
19/03/2020 05:00;111.2655629;8138.949444;3.842730736;12.10823933;95.90867677;12.87333303;46.28325237
19/03/2020 04:00;109.6428186;8155.207724;3.988528786;9.681712538;99.63460665;14.86569514;49.39100886
19/03/2020 03:00;112.7094259;7977.179561;3.904099756;11.38062775;99.82465779;13.94571983;59.1786892
19/03/2020 02:00;109.5054321;7949.798202;4.026389918;9.013138004;95.72383235;13.0708207;51.06621952
19/03/2020 01:00;103.8618253;7697.948716;4.314966796;12.76977105;103.5003017;14.51256553;49.74281905
19/03/2020 00:00;112.2419701;7787.540491;4.547840066;11.48417385;93.13326613;11.73700712;32.48466888
18/03/2020 23:00;104.2496764;8025.771373;4.549637618;14.07798787;96.68919245;13.76520378;43.72673113
18/03/2020 22:00;115.89026;8293.117315;4.698305292;14.02862359;104.9009418;12.64395539;51.16751567
18/03/2020 21:00;117.6537459;8199.642663;4.421083946;13.7846036;94.19261875;16.55137747;52.2784286
18/03/2020 20:00;109.6236673;7868.186226;4.394337122;10.43904833;100.255531;17.13305848;54.78988639
18/03/2020 19:00;107.7426528;7883.748538;4.608130893;10.87861733;93.62028875;15.30854097;54.68717847
18/03/2020 18:00;105.6559685;7798.232752;4.403919801;10.53045985;95.46471643;15.98257456;56.52414997
18/03/2020 17:00;113.1078375;8286.688682;4.23417911;13.10666923;104.4725777;9.638091342;57.5319852
18/03/2020 16:00;106.6198815;8033.029619;4.128302019;9.952695417;99.3561243;13.66745897;55.72472258
18/03/2020 15:00;109.4717909;8026.730749;4.025661116;8.878319553;105.0768965;12.81491309;51.46770864
18/03/2020 14:00;110.8362331;8107.929034;4.036929931;11.3606625;100.8132683;14.09497553;49.51562198
18/03/2020 13:00;113.0418999;8080.321702;4.067566764;8.665313193;105.0874061;14.23735457;56.39394325
18/03/2020 12:00;111.0085569;7934.240067;4.189826308;9.32320744;102.0828586;12.65137796;49.3725784
18/03/2020 11:00;108.2624146;7767.649054;4.084209663;9.311652481;96.68731215;12.99778083;55.00336302
18/03/2020 10:00;110.0403254;7955.919767;4.101272374;10.7664097;100.3423022;13.26707982;39.32261437
18/03/2020 09:00;112.8019027;7944.55976;4.119241388;12.99482363;104.3821386;13.41834808;43.21096271
18/03/2020 08:00;115.7732017;8083.573985;4.022497944;12.34363239;99.43123854;16.4695191;52.05073699
18/03/2020 07:00;116.280714;8186.631148;4.265698139;12.70888439;101.3527461;13.38765786;44.1356665
18/03/2020 06:00;109.3196968;7942.300185;4.370745017;13.62519488;94.21465773;15.37919741;50.0412753
18/03/2020 05:00;107.1824897;8117.060162;4.25754464;9.798286335;99.45432613;14.04678832;50.8877797
18/03/2020 04:00;108.0247884;8107.024274;4.32195854;12.4273964;101.1090083;11.37142554;55.07370208
18/03/2020 03:00;106.5435787;7695.923885;4.541092148;9.810947285;102.2390867;11.23465575;51.12268372
18/03/2020 02:00;106.4535017;8082.797722;4.421270485;12.73835746;101.1584034;16.33913192;39.95886996
18/03/2020 01:00;109.8482997;7839.293464;4.125464432;10.97766252;105.1509257;14.66239311;41.2943724
18/03/2020 00:00;109.9497871;8062.533094;4.207121643;12.40473108;89.7178175;13.5772133;52.57467745
17/03/2020 23:00;106.2342319;7737.247387;4.29621374;11.85419504;99.90024852;15.08444173;44.57228464
17/03/2020 22:00;107.1574439;8090.708454;4.132835424;12.07292599;99.51059993;12.97420701;46.89514663
17/03/2020 21:00;116.1833973;8306.768072;4.270090235;8.808024891;101.4532467;14.60779317;49.99220145
17/03/2020 20:00;110.5306627;8020.01454;4.177035595;11.6397838;95.4089704;13.96849895;47.56849765
17/03/2020 19:00;112.0812629;8004.395901;4.08855756;8.209238926;95.2014854;13.21619352;42.53604575
17/03/2020 18:00;108.8379052;8037.131538;4.14584833;10.83761968;109.2369522;11.40127768;42.10700668
